Execution;micro second;quant
1;2817;155.0
1;2819;127.0
1;2821;129.0
1;2823;143.0
1;2825;122.0
1;2827;136.0
1;2829;134.0
1;2831;119.0
1;2833;130.0
1;2835;131.0
1;2837;122.0
1;2839;136.0
1;2841;136.0
1;2843;128.0
1;2845;131.0
1;2847;134.0
1;2849;149.0
1;2851;118.0
1;2853;115.0
1;2855;126.0
1;2857;136.0
1;2859;113.0
1;2861;116.0
1;2863;112.0
1;2865;95.0
1;2867;111.0
1;2869;120.0
1;2871;138.0
1;2873;93.0
1;2875;84.0
1;2877;111.0
1;2879;103.0
1;2881;120.0
1;2883;106.0
1;2885;104.0
1;2887;94.0
1;2889;98.0
1;2891;107.0
1;2893;134.0
1;2895;111.0
1;2897;114.0
1;2899;110.0
1;2901;85.0
1;2903;112.0
1;2905;105.0
1;2907;92.0
1;2909;103.0
1;2911;112.0
1;2913;97.0
1;2915;91.0
1;2917;96.0
1;2919;83.0
1;2921;95.0
1;2923;102.0
1;2925;105.0
1;2927;97.0
1;2929;90.0
1;2931;111.0
1;2933;82.0
1;2935;89.0
1;2937;93.0
1;2939;75.0
1;2941;91.0
1;2943;86.0
1;2945;83.0
1;2947;93.0
1;2949;79.0
1;2951;70.0
1;2953;81.0
1;2955;98.0
1;2957;81.0
1;2959;85.0
1;2961;86.0
1;2963;88.0
1;2965;71.0
1;2967;83.0
1;2969;87.0
1;2971;92.0
1;2973;79.0
1;2975;62.0
1;2977;87.0
1;2979;66.0
1;2981;66.0
1;2983;80.0
1;2985;66.0
1;2987;74.0
1;2989;69.0
1;2991;89.0
1;2993;73.0
1;2995;75.0
1;2997;69.0
1;2999;92.0
1;3001;88.0
1;3003;72.0
1;3005;55.0
1;3007;63.0
1;3009;64.0
1;3011;64.0
1;3013;58.0
1;3015;77.0
1;3017;87.0
1;3019;62.0
1;3021;73.0
1;3023;52.0
1;3025;64.0
1;3027;66.0
1;3029;64.0
1;3031;53.0
1;3033;64.0
1;3035;51.0
1;3037;45.0
1;3039;63.0
1;3041;57.0
1;3043;60.0
1;3045;59.0
1;3047;54.0
1;3049;74.0
1;3051;62.0
1;3053;73.0
1;3055;59.0
1;3057;58.0
1;3059;57.0
1;3061;54.0
1;3063;59.0
1;3065;72.0
1;3067;55.0
1;3069;40.0
1;3071;46.0
1;3073;50.0
1;3075;46.0
1;3077;47.0
1;3079;50.0
1;3081;58.0
1;3083;52.0
1;3085;50.0
1;3087;47.0
1;3089;50.0
